entry_validity,rr,sweep_lookback,swing_lookback,sharpe,cagr,pf,winrate,total_return,max_dd,n_trades,asset,tf
10,4.0,15,20,-0.42810093245039244,-0.0736087650950954,0.8956504161637775,0.19161676646706588,-0.1413350607288637,-0.2300816658406532,334,Gold,1h / 1h  (≈2 yr)
3,2.0,5,5,-5.8524403178119195,-0.45451826265411577,0.5082882057635998,0.29968782518210196,-0.7007165318992021,-0.7038254443504753,961,Nasdaq,1h / 1h  (≈2 yr)
3,2.0,5,10,-5.173797736869189,-0.4054263945787637,0.49825426979662685,0.3,-0.6451167351372213,-0.6482708600917979,720,Nasdaq,1h / 1h  (≈2 yr)
3,2.0,5,15,-4.56510997004227,-0.33987097848687386,0.5081007220801543,0.2949389179755672,-0.561911160505763,-0.563046451170187,573,Nasdaq,1h / 1h  (≈2 yr)
3,2.0,5,20,-5.06333966967054,-0.33186887566311063,0.4313595507594712,0.27510917030567683,-0.5516043442479562,-0.5551937217781421,458,Nasdaq,1h / 1h  (≈2 yr)
3,2.0,10,5,-5.8524403178119195,-0.45451826265411577,0.5082882057635998,0.29968782518210196,-0.7007165318992021,-0.7038254443504753,961,Nasdaq,1h / 1h  (≈2 yr)
3,2.0,10,10,-5.173797736869189,-0.4054263945787637,0.49825426979662685,0.3,-0.6451167351372213,-0.6482708600917979,720,Nasdaq,1h / 1h  (≈2 yr)
3,2.0,10,15,-4.56510997004227,-0.33987097848687386,0.5081007220801543,0.2949389179755672,-0.561911160505763,-0.563046451170187,573,Nasdaq,1h / 1h  (≈2 yr)
3,2.0,10,20,-5.06333966967054,-0.33186887566311063,0.4313595507594712,0.27510917030567683,-0.5516043442479562,-0.5551937217781421,458,Nasdaq,1h / 1h  (≈2 yr)
3,2.0,15,5,-5.8524403178119195,-0.45451826265411577,0.5082882057635998,0.29968782518210196,-0.7007165318992021,-0.7038254443504753,961,Nasdaq,1h / 1h  (≈2 yr)
3,2.0,15,10,-5.173797736869189,-0.4054263945787637,0.49825426979662685,0.3,-0.6451167351372213,-0.6482708600917979,720,Nasdaq,1h / 1h  (≈2 yr)
3,2.0,15,15,-4.56510997004227,-0.33987097848687386,0.5081007220801543,0.2949389179755672,-0.561911160505763,-0.563046451170187,573,Nasdaq,1h / 1h  (≈2 yr)
3,2.0,15,20,-5.06333966967054,-0.33186887566311063,0.4313595507594712,0.27510917030567683,-0.5516043442479562,-0.5551937217781421,458,Nasdaq,1h / 1h  (≈2 yr)
3,3.0,5,5,-4.3934235581039305,-0.3981892585109196,0.5736127081261608,0.2371495327102804,-0.6360782336432812,-0.6374601946275188,856,Nasdaq,1h / 1h  (≈2 yr)
3,3.0,5,10,-4.259712280744995,-0.3788220279779183,0.5345414841261703,0.2241112828438949,-0.6127942398113002,-0.6162079374738206,647,Nasdaq,1h / 1h  (≈2 yr)
3,3.0,5,15,-3.641714610352359,-0.31192668873570306,0.5523970239872659,0.2222222222222222,-0.5242882175573296,-0.5253999420014077,522,Nasdaq,1h / 1h  (≈2 yr)
3,3.0,5,20,-4.837282616609877,-0.3362082253780959,0.42615709336639435,0.19714964370546317,-0.5573986503978035,-0.5573986503978036,421,Nasdaq,1h / 1h  (≈2 yr)
3,3.0,10,5,-4.3934235581039305,-0.3981892585109196,0.5736127081261608,0.2371495327102804,-0.6360782336432812,-0.6374601946275188,856,Nasdaq,1h / 1h  (≈2 yr)
3,3.0,10,10,-4.259712280744995,-0.3788220279779183,0.5345414841261703,0.2241112828438949,-0.6127942398113002,-0.6162079374738206,647,Nasdaq,1h / 1h  (≈2 yr)
3,3.0,10,15,-3.641714610352359,-0.31192668873570306,0.5523970239872659,0.2222222222222222,-0.5242882175573296,-0.5253999420014077,522,Nasdaq,1h / 1h  (≈2 yr)
3,3.0,10,20,-4.837282616609877,-0.3362082253780959,0.42615709336639435,0.19714964370546317,-0.5573986503978035,-0.5573986503978036,421,Nasdaq,1h / 1h  (≈2 yr)
3,3.0,15,5,-4.3934235581039305,-0.3981892585109196,0.5736127081261608,0.2371495327102804,-0.6360782336432812,-0.6374601946275188,856,Nasdaq,1h / 1h  (≈2 yr)
3,3.0,15,10,-4.259712280744995,-0.3788220279779183,0.5345414841261703,0.2241112828438949,-0.6127942398113002,-0.6162079374738206,647,Nasdaq,1h / 1h  (≈2 yr)
3,3.0,15,15,-3.641714610352359,-0.31192668873570306,0.5523970239872659,0.2222222222222222,-0.5242882175573296,-0.5253999420014077,522,Nasdaq,1h / 1h  (≈2 yr)
3,3.0,15,20,-4.837282616609877,-0.3362082253780959,0.42615709336639435,0.19714964370546317,-0.5573986503978035,-0.5573986503978036,421,Nasdaq,1h / 1h  (≈2 yr)
3,4.0,5,5,-3.8817600005448876,-0.3965632133923829,0.5688480811674931,0.18860759493670887,-0.634118348905089,-0.634644057137818,790,Nasdaq,1h / 1h  (≈2 yr)
3,4.0,5,10,-4.078455170083107,-0.3995417225356247,0.5030394813554004,0.1771523178807947,-0.6381046902144173,-0.6423934178690246,604,Nasdaq,1h / 1h  (≈2 yr)
3,4.0,5,15,-3.1754068562706887,-0.3030662855482026,0.5593700248549642,0.17671517671517672,-0.5120375153561059,-0.5156437588657891,481,Nasdaq,1h / 1h  (≈2 yr)
3,4.0,5,20,-4.128271461570972,-0.31864510442359095,0.4490176749281675,0.16539440203562342,-0.533800764847917,-0.5338007648479169,393,Nasdaq,1h / 1h  (≈2 yr)
3,4.0,10,5,-3.8817600005448876,-0.3965632133923829,0.5688480811674931,0.18860759493670887,-0.634118348905089,-0.634644057137818,790,Nasdaq,1h / 1h  (≈2 yr)
3,4.0,10,10,-4.078455170083107,-0.3995417225356247,0.5030394813554004,0.1771523178807947,-0.6381046902144173,-0.6423934178690246,604,Nasdaq,1h / 1h  (≈2 yr)
3,4.0,10,15,-3.1754068562706887,-0.3030662855482026,0.5593700248549642,0.17671517671517672,-0.5120375153561059,-0.5156437588657891,481,Nasdaq,1h / 1h  (≈2 yr)
3,4.0,10,20,-4.128271461570972,-0.31864510442359095,0.4490176749281675,0.16539440203562342,-0.533800764847917,-0.5338007648479169,393,Nasdaq,1h / 1h  (≈2 yr)
3,4.0,15,5,-3.8817600005448876,-0.3965632133923829,0.5688480811674931,0.18860759493670887,-0.634118348905089,-0.634644057137818,790,Nasdaq,1h / 1h  (≈2 yr)
3,4.0,15,10,-4.078455170083107,-0.3995417225356247,0.5030394813554004,0.1771523178807947,-0.6381046902144173,-0.6423934178690246,604,Nasdaq,1h / 1h  (≈2 yr)
3,4.0,15,15,-3.1754068562706887,-0.3030662855482026,0.5593700248549642,0.17671517671517672,-0.5120375153561059,-0.5156437588657891,481,Nasdaq,1h / 1h  (≈2 yr)
3,4.0,15,20,-4.128271461570972,-0.31864510442359095,0.4490176749281675,0.16539440203562342,-0.533800764847917,-0.5338007648479169,393,Nasdaq,1h / 1h  (≈2 yr)
5,2.0,5,5,-6.012345306972547,-0.4724261198397497,0.49430603179762805,0.2996845425867508,-0.7194233697884952,-0.7218377103808371,951,Nasdaq,1h / 1h  (≈2 yr)
5,2.0,5,10,-5.018857501248762,-0.418381913985148,0.487303498739189,0.2988826815642458,-0.6603582900534133,-0.6629256253892779,716,Nasdaq,1h / 1h  (≈2 yr)
5,2.0,5,15,-4.122028789321503,-0.32918025734788214,0.5292096664827965,0.30212014134275617,-0.5474934512911105,-0.5506607168682037,566,Nasdaq,1h / 1h  (≈2 yr)
5,2.0,5,20,-4.807958206139356,-0.3307286526388715,0.4365537611817084,0.27802690582959644,-0.5500810762875267,-0.5536826474768604,446,Nasdaq,1h / 1h  (≈2 yr)
5,2.0,10,5,-6.012345306972547,-0.4724261198397497,0.49430603179762805,0.2996845425867508,-0.7194233697884952,-0.7218377103808371,951,Nasdaq,1h / 1h  (≈2 yr)
5,2.0,10,10,-5.018857501248762,-0.418381913985148,0.487303498739189,0.2988826815642458,-0.6603582900534133,-0.6629256253892779,716,Nasdaq,1h / 1h  (≈2 yr)
5,2.0,10,15,-4.122028789321503,-0.32918025734788214,0.5292096664827965,0.30212014134275617,-0.5474934512911105,-0.5506607168682037,566,Nasdaq,1h / 1h  (≈2 yr)
5,2.0,10,20,-4.807958206139356,-0.3307286526388715,0.4365537611817084,0.27802690582959644,-0.5500810762875267,-0.5536826474768604,446,Nasdaq,1h / 1h  (≈2 yr)
5,2.0,15,5,-6.012345306972547,-0.4724261198397497,0.49430603179762805,0.2996845425867508,-0.7194233697884952,-0.7218377103808371,951,Nasdaq,1h / 1h  (≈2 yr)
5,2.0,15,10,-5.018857501248762,-0.418381913985148,0.487303498739189,0.2988826815642458,-0.6603582900534133,-0.6629256253892779,716,Nasdaq,1h / 1h  (≈2 yr)
5,2.0,15,15,-4.122028789321503,-0.32918025734788214,0.5292096664827965,0.30212014134275617,-0.5474934512911105,-0.5506607168682037,566,Nasdaq,1h / 1h  (≈2 yr)
5,2.0,15,20,-4.807958206139356,-0.3307286526388715,0.4365537611817084,0.27802690582959644,-0.5500810762875267,-0.5536826474768604,446,Nasdaq,1h / 1h  (≈2 yr)
5,3.0,5,5,-4.199911072636737,-0.4015514173404363,0.580768666628049,0.2441588785046729,-0.6395656077422397,-0.641773772253668,856,Nasdaq,1h / 1h  (≈2 yr)
5,3.0,5,10,-4.278149189575129,-0.40015016746385534,0.5141510155316603,0.22102009273570325,-0.638835063073549,-0.6422142499318348,647,Nasdaq,1h / 1h  (≈2 yr)
5,3.0,5,15,-3.3472863788673823,-0.31143131291889714,0.5641097668423051,0.22753346080305928,-0.5234248363019991,-0.5249141649572289,523,Nasdaq,1h / 1h  (≈2 yr)
5,3.0,5,20,-4.4128779450487166,-0.3356073177355554,0.4373512850079405,0.19854721549636803,-0.5566013382742454,-0.5566013382742454,413,Nasdaq,1h / 1h  (≈2 yr)
5,3.0,10,5,-4.199911072636737,-0.4015514173404363,0.580768666628049,0.2441588785046729,-0.6395656077422397,-0.641773772253668,856,Nasdaq,1h / 1h  (≈2 yr)
5,3.0,10,10,-4.278149189575129,-0.40015016746385534,0.5141510155316603,0.22102009273570325,-0.638835063073549,-0.6422142499318348,647,Nasdaq,1h / 1h  (≈2 yr)
5,3.0,10,15,-3.3472863788673823,-0.31143131291889714,0.5641097668423051,0.22753346080305928,-0.5234248363019991,-0.5249141649572289,523,Nasdaq,1h / 1h  (≈2 yr)
5,3.0,10,20,-4.4128779450487166,-0.3356073177355554,0.4373512850079405,0.19854721549636803,-0.5566013382742454,-0.5566013382742454,413,Nasdaq,1h / 1h  (≈2 yr)
5,3.0,15,5,-4.199911072636737,-0.4015514173404363,0.580768666628049,0.2441588785046729,-0.6395656077422397,-0.641773772253668,856,Nasdaq,1h / 1h  (≈2 yr)
5,3.0,15,10,-4.278149189575129,-0.40015016746385534,0.5141510155316603,0.22102009273570325,-0.638835063073549,-0.6422142499318348,647,Nasdaq,1h / 1h  (≈2 yr)
5,3.0,15,15,-3.3472863788673823,-0.31143131291889714,0.5641097668423051,0.22753346080305928,-0.5234248363019991,-0.5249141649572289,523,Nasdaq,1h / 1h  (≈2 yr)
5,3.0,15,20,-4.4128779450487166,-0.3356073177355554,0.4373512850079405,0.19854721549636803,-0.5566013382742454,-0.5566013382742454,413,Nasdaq,1h / 1h  (≈2 yr)
5,4.0,5,5,-3.267253679407653,-0.3579833339231603,0.6213183896745572,0.19615384615384615,-0.5855371095401263,-0.5883762265748085,780,Nasdaq,1h / 1h  (≈2 yr)
5,4.0,5,10,-3.645798715612408,-0.3816106378547577,0.5308618000131684,0.17953020134228187,-0.6162503409586717,-0.6220544566031547,596,Nasdaq,1h / 1h  (≈2 yr)
5,4.0,5,15,-2.5996428050921803,-0.2710937662397007,0.6182221925431466,0.18789144050104384,-0.4663716216169371,-0.4707337745353328,479,Nasdaq,1h / 1h  (≈2 yr)
5,4.0,5,20,-3.6581801085898515,-0.30294739781995805,0.4790462125943932,0.16976127320954906,-0.5121935171085833,-0.5121935171085833,377,Nasdaq,1h / 1h  (≈2 yr)
5,4.0,10,5,-3.267253679407653,-0.3579833339231603,0.6213183896745572,0.19615384615384615,-0.5855371095401263,-0.5883762265748085,780,Nasdaq,1h / 1h  (≈2 yr)
5,4.0,10,10,-3.645798715612408,-0.3816106378547577,0.5308618000131684,0.17953020134228187,-0.6162503409586717,-0.6220544566031547,596,Nasdaq,1h / 1h  (≈2 yr)
5,4.0,10,15,-2.5996428050921803,-0.2710937662397007,0.6182221925431466,0.18789144050104384,-0.4663716216169371,-0.4707337745353328,479,Nasdaq,1h / 1h  (≈2 yr)
5,4.0,10,20,-3.6581801085898515,-0.30294739781995805,0.4790462125943932,0.16976127320954906,-0.5121935171085833,-0.5121935171085833,377,Nasdaq,1h / 1h  (≈2 yr)
5,4.0,15,5,-3.267253679407653,-0.3579833339231603,0.6213183896745572,0.19615384615384615,-0.5855371095401263,-0.5883762265748085,780,Nasdaq,1h / 1h  (≈2 yr)
5,4.0,15,10,-3.645798715612408,-0.3816106378547577,0.5308618000131684,0.17953020134228187,-0.6162503409586717,-0.6220544566031547,596,Nasdaq,1h / 1h  (≈2 yr)
5,4.0,15,15,-2.5996428050921803,-0.2710937662397007,0.6182221925431466,0.18789144050104384,-0.4663716216169371,-0.4707337745353328,479,Nasdaq,1h / 1h  (≈2 yr)
5,4.0,15,20,-3.6581801085898515,-0.30294739781995805,0.4790462125943932,0.16976127320954906,-0.5121935171085833,-0.5121935171085833,377,Nasdaq,1h / 1h  (≈2 yr)
10,2.0,5,5,-5.620571786205371,-0.46007398866992566,0.49278955808222263,0.296962879640045,-0.7072063577740557,-0.713776953001047,889,Nasdaq,1h / 1h  (≈2 yr)
10,2.0,5,10,-4.730086829524508,-0.4097226667682149,0.4934412644285249,0.29624277456647397,-0.6502080303545061,-0.6522238946450827,692,Nasdaq,1h / 1h  (≈2 yr)
10,2.0,5,15,-3.970996437592984,-0.3292025074013477,0.5244048664577626,0.2948717948717949,-0.5481205594085741,-0.5492915878943507,546,Nasdaq,1h / 1h  (≈2 yr)
10,2.0,5,20,-4.716322961123961,-0.3345454156038006,0.4342748139721264,0.2620689655172414,-0.5551699454923298,-0.5605658058585585,435,Nasdaq,1h / 1h  (≈2 yr)
10,2.0,10,5,-5.620571786205371,-0.46007398866992566,0.49278955808222263,0.296962879640045,-0.7072063577740557,-0.713776953001047,889,Nasdaq,1h / 1h  (≈2 yr)
10,2.0,10,10,-4.730086829524508,-0.4097226667682149,0.4934412644285249,0.29624277456647397,-0.6502080303545061,-0.6522238946450827,692,Nasdaq,1h / 1h  (≈2 yr)
10,2.0,10,15,-3.970996437592984,-0.3292025074013477,0.5244048664577626,0.2948717948717949,-0.5481205594085741,-0.5492915878943507,546,Nasdaq,1h / 1h  (≈2 yr)
10,2.0,10,20,-4.716322961123961,-0.3345454156038006,0.4342748139721264,0.2620689655172414,-0.5551699454923298,-0.5605658058585585,435,Nasdaq,1h / 1h  (≈2 yr)
10,2.0,15,5,-5.620571786205371,-0.46007398866992566,0.49278955808222263,0.296962879640045,-0.7072063577740557,-0.713776953001047,889,Nasdaq,1h / 1h  (≈2 yr)
10,2.0,15,10,-4.730086829524508,-0.4097226667682149,0.4934412644285249,0.29624277456647397,-0.6502080303545061,-0.6522238946450827,692,Nasdaq,1h / 1h  (≈2 yr)
10,2.0,15,15,-3.970996437592984,-0.3292025074013477,0.5244048664577626,0.2948717948717949,-0.5481205594085741,-0.5492915878943507,546,Nasdaq,1h / 1h  (≈2 yr)
10,2.0,15,20,-4.716322961123961,-0.3345454156038006,0.4342748139721264,0.2620689655172414,-0.5551699454923298,-0.5605658058585585,435,Nasdaq,1h / 1h  (≈2 yr)
10,3.0,5,5,-4.052063512034253,-0.39795954404710066,0.5665114455276182,0.23595505617977527,-0.6360124344127194,-0.637394645263763,801,Nasdaq,1h / 1h  (≈2 yr)
10,3.0,5,10,-3.8634456435868962,-0.3827334717552848,0.5348384862526283,0.21835443037974683,-0.6176375810885293,-0.6212151388778373,632,Nasdaq,1h / 1h  (≈2 yr)
10,3.0,5,15,-3.0329924173949214,-0.2972570974452108,0.5813102621360938,0.22332015810276679,-0.5043007078230703,-0.5043007078230703,506,Nasdaq,1h / 1h  (≈2 yr)
10,3.0,5,20,-4.306547300312002,-0.33649688687131807,0.44146334605767595,0.18518518518518517,-0.5577814061347688,-0.5610168575280688,405,Nasdaq,1h / 1h  (≈2 yr)
10,3.0,10,5,-4.052063512034253,-0.39795954404710066,0.5665114455276182,0.23595505617977527,-0.6360124344127194,-0.637394645263763,801,Nasdaq,1h / 1h  (≈2 yr)
10,3.0,10,10,-3.8634456435868962,-0.3827334717552848,0.5348384862526283,0.21835443037974683,-0.6176375810885293,-0.6212151388778373,632,Nasdaq,1h / 1h  (≈2 yr)
10,3.0,10,15,-3.0329924173949214,-0.2972570974452108,0.5813102621360938,0.22332015810276679,-0.5043007078230703,-0.5043007078230703,506,Nasdaq,1h / 1h  (≈2 yr)
10,3.0,10,20,-4.306547300312002,-0.33649688687131807,0.44146334605767595,0.18518518518518517,-0.5577814061347688,-0.5610168575280688,405,Nasdaq,1h / 1h  (≈2 yr)
10,3.0,15,5,-4.052063512034253,-0.39795954404710066,0.5665114455276182,0.23595505617977527,-0.6360124344127194,-0.637394645263763,801,Nasdaq,1h / 1h  (≈2 yr)
10,3.0,15,10,-3.8634456435868962,-0.3827334717552848,0.5348384862526283,0.21835443037974683,-0.6176375810885293,-0.6212151388778373,632,Nasdaq,1h / 1h  (≈2 yr)
10,3.0,15,15,-3.0329924173949214,-0.2972570974452108,0.5813102621360938,0.22332015810276679,-0.5043007078230703,-0.5043007078230703,506,Nasdaq,1h / 1h  (≈2 yr)
10,3.0,15,20,-4.306547300312002,-0.33649688687131807,0.44146334605767595,0.18518518518518517,-0.5577814061347688,-0.5610168575280688,405,Nasdaq,1h / 1h  (≈2 yr)
10,4.0,5,5,-3.275189465574762,-0.36376626735063977,0.6016489316096382,0.1909212283044059,-0.5936794476972422,-0.5949982973067297,749,Nasdaq,1h / 1h  (≈2 yr)
10,4.0,5,10,-3.6698748008139033,-0.392180502884687,0.515059020754576,0.1683673469387755,-0.6292100953423376,-0.6356588107502558,588,Nasdaq,1h / 1h  (≈2 yr)
10,4.0,5,15,-2.416223221508713,-0.26395416508428704,0.6256462953541333,0.18064516129032257,-0.45647221728151444,-0.45850424867016437,465,Nasdaq,1h / 1h  (≈2 yr)
10,4.0,5,20,-3.6173242606909626,-0.3083429008380153,0.47698582077764584,0.1581769436997319,-0.519675103598656,-0.5246965804854605,373,Nasdaq,1h / 1h  (≈2 yr)
10,4.0,10,5,-3.275189465574762,-0.36376626735063977,0.6016489316096382,0.1909212283044059,-0.5936794476972422,-0.5949982973067297,749,Nasdaq,1h / 1h  (≈2 yr)
10,4.0,10,10,-3.6698748008139033,-0.392180502884687,0.515059020754576,0.1683673469387755,-0.6292100953423376,-0.6356588107502558,588,Nasdaq,1h / 1h  (≈2 yr)
10,4.0,10,15,-2.416223221508713,-0.26395416508428704,0.6256462953541333,0.18064516129032257,-0.45647221728151444,-0.45850424867016437,465,Nasdaq,1h / 1h  (≈2 yr)
10,4.0,10,20,-3.6173242606909626,-0.3083429008380153,0.47698582077764584,0.1581769436997319,-0.519675103598656,-0.5246965804854605,373,Nasdaq,1h / 1h  (≈2 yr)
10,4.0,15,5,-3.275189465574762,-0.36376626735063977,0.6016489316096382,0.1909212283044059,-0.5936794476972422,-0.5949982973067297,749,Nasdaq,1h / 1h  (≈2 yr)
10,4.0,15,10,-3.6698748008139033,-0.392180502884687,0.515059020754576,0.1683673469387755,-0.6292100953423376,-0.6356588107502558,588,Nasdaq,1h / 1h  (≈2 yr)
10,4.0,15,15,-2.416223221508713,-0.26395416508428704,0.6256462953541333,0.18064516129032257,-0.45647221728151444,-0.45850424867016437,465,Nasdaq,1h / 1h  (≈2 yr)
